,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,se@s
4477,1742,2014,350000,101200,1,1,1,2,15.3,256.0,83.83,25.0,7.0
4478,1649,2005,100000,90000,3,1,1,2,12.8,136.0,85.0,12.0,5.0
4479,1249,2016,550000,76000,1,1,1,0,26.5,1248.0,74.0,1.0,5.0
4480,1654,2004,100000,60000,1,1,1,4,16.1,145.0,7.0,13.5,5.0
4481,982,2016,800000,90000,1,1,1,0,16.0,217.0,14.0,33.0,7.0
4482,794,2013,525000,80000,1,1,1,2,15.6,2523.0,62.1,15.0,7.0
4483,1700,2008,500000,179150,1,1,1,2,11.57,217.0,138.1,32.0,7.0
4484,1023,2003,42000,62000,3,1,1,0,16.1,76.0,37.0,5.0,4.0
4485,1230,2009,190000,160000,3,1,1,4,17.5,117.0,85.8,114.0,5.0
4486,1249,2019,694000,35000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
4487,969,2016,861999,120000,1,1,0,0,16.0,217.0,14.0,33.0,7.0
4488,333,2017,650000,50000,1,1,1,0,25.8,148.0,8.6,2.0,5.0
4489,1261,2011,310000,70000,1,1,1,2,1.3,1248.0,73.0,1.0,5.0
4490,1280,2013,360000,97000,1,1,1,0,22.0,1248.0,74.0,1.0,5.0
4491,1242,2011,240000,90000,1,1,1,2,1.3,1248.0,73.0,1.0,5.0
4492,987,2012,500000,84487,1,1,1,1,15.1,217.0,14.0,33.0,7.0
4493,1875,2010,475000,100000,1,1,1,2,12.8,244.0,12.0,2.4,7.0
4494,1055,2007,100000,60000,3,1,1,4,1.7,76.0,46.3,62.0,5.0
4495,1218,2009,200000,110000,3,1,1,4,15.0,1586.0,14.68,145.0,5.0
4496,1869,2006,430000,264000,1,1,1,0,12.8,244.0,12.0,2.4,8.0
4497,1002,2010,245000,146000,1,1,1,1,14.0,248.0,112.0,26.0,7.0
4498,1249,2014,450000,70000,1,1,1,0,23.4,1248.0,74.0,1.0,5.0
4499,1312,2017,800000,51146,1,1,1,0,24.3,1248.0,88.5,2.0,5.0
4500,1190,2011,215000,40000,3,1,1,0,21.1,117.0,85.8,114.0,5.0
4501,1312,2017,760000,50000,1,1,1,0,24.3,1248.0,88.5,2.0,5.0
4502,1938,2015,416000,80000,1,1,1,0,2.14,148.0,88.8,23.0,5.0
4503,1334,2011,195000,120000,3,1,1,0,18.0,8.0,67.1,0.0,5.0
4504,1039,2017,325000,23000,3,1,1,0,24.7,76.0,47.3,6.0,5.0
4505,1048,2010,145000,70000,3,1,1,2,2.2,8.0,67.1,0.0,5.0
4506,1280,2018,675000,23000,1,1,1,0,28.4,1248.0,74.0,1.0,5.0
4507,1354,2016,340000,30000,3,1,1,2,2.51,8.0,67.4,0.0,5.0
4508,1673,2011,340000,50000,1,1,1,0,1.0,1248.0,0.0,2.0,5.0
4509,1187,2014,260000,40000,3,1,1,0,16.8,76.0,34.2,5.0,5.0
4510,1033,2015,300000,50000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
4511,1009,2007,75000,60000,3,1,1,2,16.1,76.0,37.0,5.0,4.0
4512,1628,2011,350000,80000,1,1,1,0,1.4,145.0,7.0,135.4,5.0
4513,1358,2019,1000000,15000,3,1,1,0,1.1,1462.0,13.2,138.0,6.0
4514,1669,2010,170000,150000,1,1,1,4,21.12,1248.0,88.8,2.0,5.0
4515,1248,2018,600000,40000,3,1,1,0,1.0,117.0,85.8,114.0,5.0
4516,369,2010,800000,25000,3,1,0,0,16.8,147.0,118.0,146.0,5.0
4517,175,2018,850000,120000,1,1,1,2,17.0,265.0,8.84,23.0,7.0
4518,982,2014,980000,120000,1,1,1,2,15.1,217.0,14.0,33.0,7.0
4519,220,2011,850000,298000,1,1,1,2,13.1,24.0,141.0,33.0,7.0
4520,1745,2012,340000,270000,1,1,1,4,14.7,256.0,68.4,223.0,7.0
4521,1314,2018,900000,50000,1,1,0,2,24.3,1248.0,88.5,2.0,5.0
4522,1251,2010,310000,120000,1,1,1,2,1.3,1248.0,73.0,1.0,5.0
4523,1155,2013,600000,60000,1,1,1,4,2.77,1248.0,88.8,2.0,7.0
4524,1261,2008,270000,149000,1,1,1,2,1.3,1248.0,73.0,1.0,5.0
4525,568,2019,509999,5000,3,1,1,0,2.3,186.0,68.0,0.0,5.0
4526,1628,2013,225000,70000,1,1,1,2,1.4,145.0,7.0,135.4,5.0
4527,666,2015,280000,55000,3,1,1,0,2.36,117.0,78.0,111.7,5.0
4528,1756,2016,490000,100000,1,1,1,0,27.28,147.0,6.0,14.0,5.0
4529,784,2013,440000,120000,1,1,1,0,15.6,2523.0,62.1,15.0,9.0
4530,1728,2014,500000,291977,1,1,1,0,14.0,217.0,138.1,32.0,7.0
4531,359,2005,476999,85000,3,1,1,4,11.1,2354.0,158.8,218.0,5.0
4532,705,2015,590000,70000,3,1,1,4,17.1,117.0,81.86,114.73,5.0
4533,221,2010,500000,120000,1,1,1,0,13.1,24.0,141.0,33.0,7.0
4534,199,2015,600000,40000,1,1,1,0,22.77,148.0,8.5,25.0,5.0
4535,869,2016,750000,70000,1,1,1,0,15.4,17.0,12.0,28.0,7.0
4536,28,2017,2950000,39000,1,0,0,0,1.5,15.0,187.74,38.0,5.0
4537,37,2019,5200000,10000,1,0,0,0,18.12,15.0,1.0,4.0,5.0
4538,1938,2019,695000,36800,1,0,1,0,2.14,148.0,88.0,23.0,5.0
4539,1250,2018,690000,52200,1,0,1,0,26.5,1248.0,74.0,1.0,5.0
4540,530,2016,409999,78000,1,0,1,0,24.0,1186.0,73.7,1.24,5.0
4541,1581,2020,1650000,16000,1,0,1,0,17.0,156.0,167.67,35.0,5.0
4542,16,2016,2375000,30000,1,0,0,0,15.73,168.0,174.33,38.0,5.0
4543,531,2017,525000,29000,1,0,1,2,24.0,1186.0,73.7,1.24,5.0
4544,762,2019,2150000,25000,1,0,1,0,16.3,156.0,17.63,35.0,5.0
4545,985,2013,540000,60000,1,1,1,2,15.1,217.0,14.0,33.0,7.0
4546,1850,2017,2750000,60000,1,0,0,2,12.55,282.0,168.5,36.0,7.0
4547,868,2016,1000000,112000,1,0,1,2,15.4,17.0,12.0,28.0,7.0
4548,10,2018,2900000,15000,1,0,0,0,18.25,168.0,187.74,4.0,5.0
4549,942,2017,725000,40000,1,0,1,0,18.4,143.0,1.0,24.0,7.0
4550,1109,2018,975000,36000,1,0,1,0,28.0,1248.0,88.5,2.0,5.0
4551,1345,2016,355000,60000,3,0,1,0,21.7,8.0,67.5,0.0,5.0
4552,362,2008,400000,120000,3,1,1,0,11.1,2354.0,158.8,218.0,5.0
4553,1040,2015,265000,48000,3,0,1,0,24.7,76.0,47.3,6.0,5.0
4554,1944,2018,650000,40000,1,0,1,0,2.14,148.0,88.0,23.0,5.0
4555,1103,2017,720000,60000,1,1,1,0,28.0,1248.0,88.5,2.0,5.0
4556,606,2016,850000,25000,3,1,1,0,17.1,151.0,121.3,154.0,5.0
4557,1050,2015,290000,42000,3,1,1,0,23.5,8.0,67.5,0.0,5.0
4558,1385,2010,1200000,35000,3,1,0,2,1.3,247.0,24.0,245.0,5.0
4559,941,2016,600000,90000,1,1,0,2,18.4,143.0,1.0,23.0,7.0
4560,1192,2011,300000,90000,1,1,1,2,21.1,1248.0,73.0,113.0,5.0
4561,1509,2012,225000,110000,1,1,1,2,23.8,1461.0,63.12,16.0,5.0
4562,1251,2009,240000,70000,1,1,1,2,1.3,1248.0,73.0,1.0,5.0
4563,598,2014,700000,80000,1,1,1,0,22.32,1582.0,126.32,25.8,5.0
4564,1281,2014,470000,70000,1,1,1,2,25.2,1248.0,74.0,1.0,5.0
4565,712,2016,800000,80000,1,1,1,0,21.1,136.0,88.73,21.66,5.0
4566,1463,2012,450000,90000,1,1,1,0,1.1,1461.0,18.45,248.0,5.0
4567,1592,2007,90000,90000,1,1,1,4,17.2,136.0,53.5,8.5,5.0
4568,1813,2010,450000,120000,1,1,1,2,21.43,1364.0,87.2,25.0,5.0
4569,1903,2017,1465000,62000,1,0,0,0,11.36,2755.0,171.5,36.0,7.0
4570,474,2016,925000,79000,1,0,1,0,1.67,1582.0,126.2,25.0,5.0
4571,1892,2016,1385000,60000,1,0,1,2,13.68,233.0,147.8,343.0,7.0
4572,1851,2015,2000000,20000,1,1,1,0,12.55,282.0,168.5,343.0,7.0
4573,1652,2004,80000,248200,1,1,1,2,16.1,145.0,7.0,13.5,5.0
4574,914,2007,300000,110000,1,1,1,2,1.5,217.0,12.0,2.0,7.0
4575,1251,2009,360000,100000,1,1,1,0,1.3,1248.0,73.0,1.0,5.0
4576,625,2010,320000,70000,1,1,1,2,16.2,143.0,11.0,24.0,5.0
4577,1,1994,99000,100000,1,1,1,2,12.8,15.0,52.0,16.0,5.0
4578,1148,2016,780000,50000,1,1,1,2,24.52,1248.0,88.5,2.0,7.0
4579,1150,2013,620000,139000,1,1,1,0,2.77,1248.0,88.76,2.0,7.0
4580,1538,2006,100000,120000,3,1,1,4,13.1,1781.0,14.5,21.4,5.0
4581,1626,2014,210000,35000,3,1,1,2,16.7,1172.0,64.1,6.0,5.0
4582,788,2015,375000,80000,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
4583,1517,2019,786000,7720,3,1,1,0,2.0,0.0,71.0,6.0,7.0
4584,987,2014,1000000,50000,1,1,1,0,15.1,217.0,14.0,33.0,7.0
4585,1361,2002,120000,60000,1,1,1,2,2.8,1527.0,58.0,78.0,5.0
4586,960,2016,750000,100000,1,1,1,0,2.8,1461.0,64.1,16.0,5.0
4587,734,2016,550000,57882,3,1,1,0,18.6,117.0,81.83,114.7,5.0
4588,1729,2018,875000,142000,1,1,1,0,14.1,217.0,147.4,32.0,5.0
4589,1729,2018,890000,140000,1,1,1,4,14.1,217.0,147.4,32.0,5.0
4590,1157,2015,700000,35000,3,1,1,0,16.2,1373.0,3.7,13.0,7.0
4591,790,2015,550000,30000,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
4592,140,2018,400000,10000,3,1,1,0,1.83,118.0,67.0,14.0,5.0
4593,1086,2015,290000,30000,3,1,1,2,23.1,8.0,67.4,0.0,5.0
4594,1637,2012,150000,90000,1,1,1,0,1.0,136.0,6.0,135.0,5.0
4595,1132,2015,300000,35000,3,1,1,2,15.37,116.0,73.0,11.0,7.0
4596,1332,2008,221000,35008,3,0,1,0,21.7,8.0,67.5,0.0,5.0
4597,148,2017,270000,31100,3,0,1,0,22.7,7.0,53.64,72.0,5.0
4598,636,2014,455000,42312,1,0,1,0,24.4,112.0,71.0,18.4,5.0
4599,1825,2011,300000,72000,3,0,1,0,17.6,146.0,88.7,132.0,5.0
4600,1828,2014,480000,54891,1,0,1,0,23.5,1364.0,67.4,17.0,5.0
4601,613,2018,1000000,30000,1,1,0,0,22.0,1582.0,126.2,25.87,5.0
4602,31,2017,2600000,44000,1,0,0,0,22.6,15.0,1.0,4.0,5.0
4603,1904,2017,1850000,18890,1,0,0,0,11.36,2755.0,171.5,36.0,7.0
4604,566,2019,500000,5000,3,1,1,0,2.3,186.0,68.0,0.0,5.0
4605,931,2013,800000,117000,1,0,0,0,11.18,266.0,184.0,42.0,7.0
4606,1500,2013,1000000,75010,1,0,0,0,13.73,15.0,148.0,32.0,5.0
4607,1679,2013,250000,50000,1,1,1,0,21.2,1248.0,88.8,2.0,5.0
4608,1512,2012,245000,100000,1,0,1,0,23.8,1461.0,63.1,16.0,5.0
4609,551,2019,625000,4337,3,0,0,0,18.0,117.0,82.0,114.0,5.0
4610,1942,2018,560000,14495,3,0,1,0,18.78,0.0,75.0,5.0,5.0
4611,428,2018,680000,8576,3,0,1,0,18.7,11.0,88.7,11.0,5.0
4612,1249,2019,700000,30000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
4613,1662,2013,220000,80000,1,1,1,0,23.3,136.0,6.0,14.0,5.0
4614,1641,2017,450000,70000,1,1,1,0,1.0,145.0,6.1,135.0,5.0
4615,1780,2017,525000,19723,3,0,0,0,2.3,11.0,84.0,114.0,5.0
4616,1875,2009,650000,242000,1,1,1,1,12.8,244.0,12.0,2.4,7.0
4617,42,2018,5500000,22000,1,1,0,0,17.0,23.0,261.4,62.0,4.0
4618,1236,2017,875000,30000,1,0,0,0,28.4,1248.0,74.2,1.0,5.0
4619,725,2019,785000,9000,3,0,1,0,18.6,117.0,81.83,114.7,5.0
4620,451,2017,819999,30000,3,0,1,0,17.5,11.0,88.7,11.0,5.0
4621,35,2016,2950000,60000,1,0,0,0,21.76,15.0,188.0,4.0,5.0
4622,1897,2016,1925000,27000,1,0,1,0,13.68,233.0,147.51,343.0,7.0
4623,449,2017,885000,39000,1,0,1,0,25.5,148.0,8.6,2.0,5.0
4624,203,2015,680000,64000,3,0,0,0,16.5,14.0,11.4,14.0,5.0
4625,188,2017,960000,42000,1,0,1,0,23.0,148.0,8.6,25.0,5.0
4626,352,2012,385000,45000,3,0,1,0,18.5,118.0,86.8,1.0,5.0
4627,1578,2019,1650000,15000,1,0,1,0,17.0,156.0,167.67,35.0,5.0
4628,942,2018,890000,55000,1,0,1,0,18.4,143.0,1.0,24.0,7.0
4629,223,2015,1275000,64000,1,0,0,0,11.4,253.0,153.86,38.0,7.0
4630,42,2018,6000000,27000,1,0,0,0,17.0,23.0,261.4,62.0,4.0
4631,1110,2019,1025000,15000,3,0,0,0,2.28,1462.0,13.25,138.0,5.0
4632,1950,2016,675000,69000,3,0,0,0,17.2,117.0,13.6,175.0,5.0
4633,1264,2017,700000,80000,3,0,1,0,22.0,117.0,81.8,113.0,5.0
4634,201,2016,780000,60000,1,0,1,0,22.77,148.0,8.5,25.0,5.0
4635,600,2017,1050000,70000,1,0,1,0,22.32,1582.0,126.32,25.8,5.0
4636,22,2015,2700000,105000,1,0,0,2,13.22,267.0,241.4,58.0,5.0
4637,1574,2016,400000,100000,1,1,1,0,22.5,1248.0,74.0,1.0,5.0
4638,785,2011,400000,100000,1,1,1,0,15.6,2523.0,62.1,15.0,9.0
4639,1056,2009,85000,90000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
4640,1583,2018,1300000,35000,1,1,1,0,17.6,217.0,153.86,4.0,7.0
4641,942,2018,819999,11500,1,1,1,0,18.4,143.0,1.0,24.0,7.0
4642,939,2015,620000,40000,1,1,0,0,18.4,143.0,1.0,24.0,7.0
4643,1486,2018,260000,50000,3,1,1,0,23.1,0.0,67.0,1.0,5.0
4644,505,2016,805000,49900,3,0,1,0,16.3,177.0,147.5,177.5,5.0
4645,543,2015,484999,55380,3,0,1,0,18.0,117.0,82.0,114.0,5.0
4646,750,2017,2711000,9000,1,0,0,0,13.6,1.0,177.0,43.0,5.0
4647,1717,2018,811000,11000,3,0,1,0,17.0,118.0,18.5,17.0,5.0
4648,426,2015,575000,50000,3,1,0,0,1.0,11.0,88.7,11.0,5.0
4649,764,2018,1675000,80000,1,1,1,0,17.1,156.0,17.0,35.0,5.0
4650,1553,2016,645000,11000,3,0,0,0,14.3,158.0,13.5,153.0,5.0
4651,754,2015,2500000,13500,1,0,0,0,14.74,23.0,27.0,6.0,5.0
4652,1383,2018,2550000,18000,3,0,0,0,15.4,11.0,183.0,3.0,5.0
4653,1407,2017,2700000,16000,3,0,0,0,14.74,11.0,181.4,3.0,5.0
4654,1916,2017,650000,18816,3,0,1,0,17.0,118.0,73.75,11.0,5.0
4655,1898,2017,1748999,33019,1,0,1,0,13.68,233.0,147.8,343.0,7.0
4656,381,2017,925000,18000,3,0,0,0,15.6,147.0,116.3,146.0,5.0
4657,1854,2019,894999,9654,3,0,0,0,1.56,117.0,81.8,113.0,5.0
4658,1050,2011,175000,11000,3,0,1,0,23.5,8.0,67.5,0.0,5.0
4659,1288,2012,340000,24300,3,0,1,0,21.21,117.0,81.8,113.0,5.0
4660,1904,2016,1525000,42163,1,0,0,2,11.36,2755.0,171.5,36.0,7.0
4661,1114,2017,810000,47747,1,0,1,0,28.0,1248.0,88.5,2.0,5.0
4662,1725,2018,1025000,8000,1,0,0,0,21.5,147.0,18.5,26.0,5.0
4663,30,2016,2150000,30000,1,0,0,0,22.6,15.0,1.0,4.0,5.0
4664,1866,2013,910000,70000,1,1,1,2,12.0,244.0,1.0,2.0,8.0
4665,1600,2016,300000,60000,1,1,1,2,17.88,145.0,48.21,85.0,5.0
4666,1376,2004,120000,80000,3,1,1,2,17.3,3.0,6.0,78.0,5.0
4667,730,2015,490000,45900,3,1,1,2,18.6,117.0,81.83,114.7,5.0
4668,330,2013,425000,70000,1,1,1,0,25.8,148.0,8.6,2.0,5.0
4669,1058,2011,155000,40000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
4670,913,2013,490000,90000,1,1,1,2,12.5,217.0,12.0,2.0,8.0
4671,1059,2010,132000,105000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
4672,511,2018,750000,30000,1,1,1,0,22.54,136.0,88.76,21.66,5.0
4673,1350,2011,225000,20000,3,1,1,0,18.0,8.0,67.1,0.0,5.0
4674,670,2011,240000,80000,3,1,1,0,2.36,117.0,78.0,111.8,5.0
4675,1345,2004,33351,90000,3,1,1,4,18.0,8.0,67.1,0.0,5.0
4676,98,2010,80000,80000,3,1,1,2,18.0,5.0,62.0,0.3,5.0
4677,1020,2004,40000,120000,3,1,1,0,16.1,76.0,37.0,5.0,4.0
4678,347,2019,1100000,50000,1,1,1,2,21.0,148.0,8.6,2.0,7.0
4679,750,2017,2711000,9000,1,0,0,0,13.6,1.0,177.0,43.0,5.0
4680,771,2019,5150000,20000,3,0,0,0,22.37,2487.0,214.56,22.0,5.0
4681,751,2017,3200000,45000,1,0,0,0,1.33,1.0,177.0,43.0,5.0
4682,1728,2015,503000,110000,1,1,1,0,14.1,217.0,147.4,32.0,7.0
4683,1978,2019,3800000,20000,1,1,0,0,18.0,16.0,1.0,4.0,5.0
4684,1800,2016,2000000,68089,3,2,0,0,1.16,244.0,157.7,213.0,5.0
4685,1332,2013,225000,58343,3,2,1,0,21.7,8.0,67.5,0.0,5.0
4686,1064,2018,740000,38817,1,0,1,0,27.3,1248.0,74.0,1.0,5.0
4687,439,2016,550000,56494,3,2,1,0,18.2,11.0,88.7,11.0,5.0
4688,1880,2013,750000,79328,1,2,1,2,12.0,244.0,1.6,2.0,7.0
4689,1222,2019,650000,5621,3,2,0,0,22.0,117.0,81.8,113.0,5.0
4690,1837,2017,625000,25538,3,2,1,0,16.78,146.0,88.73,132.0,5.0
4691,1225,2018,600000,69779,3,0,0,0,22.0,117.0,81.8,113.0,5.0
4692,531,2017,450000,56290,1,0,1,0,24.0,1186.0,73.7,1.24,5.0
4693,49,2019,5400000,7500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
4694,49,2019,5500000,8500,1,0,0,0,16.78,15.0,1.0,4.0,5.0
4695,334,2019,779000,7032,3,2,0,0,1.0,11.0,88.76,11.0,5.0
4696,1553,2016,645000,11000,3,0,0,0,14.3,158.0,13.5,153.0,5.0
4697,1977,2018,2475000,2000,1,0,0,0,16.8,184.0,15.0,35.0,5.0
4698,637,2016,380000,80000,1,1,1,2,24.4,112.0,71.0,18.4,5.0
4699,1700,2011,300000,120000,1,1,1,2,11.57,217.0,138.1,32.0,7.0
4700,1035,2014,240000,50000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
4701,1280,2011,325000,70000,1,1,1,0,22.0,1248.0,74.0,1.0,5.0
4702,838,2016,400000,130000,1,1,1,0,25.32,118.0,77.0,1.0,6.0
4703,1507,2017,800000,50000,1,1,1,0,21.4,1461.0,83.8,2.0,8.0
4704,187,2018,950000,80000,1,1,1,0,23.0,148.0,8.6,25.0,5.0
4705,1280,2013,300000,120000,1,1,1,1,22.0,1248.0,74.0,1.0,5.0
4706,1033,2020,350000,5000,3,1,1,0,22.5,76.0,47.3,6.0,5.0
4707,847,2017,530000,59000,3,1,1,0,18.15,118.0,82.0,115.0,5.0
4708,78,2013,350000,100000,1,1,1,4,18.2,1248.0,73.8,172.5,7.0
4709,582,2008,168000,50000,3,1,0,0,11.0,235.0,165.0,23.6,5.0
4710,1498,2016,240000,45000,3,1,1,2,25.17,7.0,53.3,72.0,5.0
4711,1251,2010,220000,80000,1,1,1,1,1.3,1248.0,73.0,1.0,5.0
4712,1340,2008,110000,80000,3,1,1,1,18.0,161.0,67.0,84.0,5.0
4713,1315,2016,850000,100000,1,1,1,0,24.3,1248.0,88.5,2.0,5.0
4714,1150,2014,545000,110000,1,1,1,0,2.77,1248.0,88.76,2.0,7.0
4715,1894,2018,2064000,24000,1,1,1,0,13.68,233.0,147.8,343.0,8.0
4716,1200,2018,950000,25000,1,1,1,0,25.1,1248.0,88.5,2.0,5.0
4717,497,2013,200000,68697,3,1,1,4,21.1,814.0,55.2,74.5,5.0
4718,1283,2017,660000,30000,1,1,1,0,25.2,1248.0,74.0,1.0,5.0
4719,339,2013,420000,40000,1,1,1,2,25.8,148.0,8.6,2.0,5.0
4720,1614,2010,150000,29000,3,1,1,0,16.5,1172.0,65.0,6.0,5.0
4721,58,2013,175000,68000,1,1,1,2,25.44,36.0,57.6,15.0,5.0
4722,324,2018,750000,15000,3,1,0,0,18.1,11.0,88.7,11.0,5.0
4723,1192,2014,425000,70000,1,1,1,0,23.2,1248.0,73.4,1.0,5.0
4724,1811,2015,790000,126000,1,1,1,4,21.43,1364.0,87.2,25.0,5.0
4725,1878,2011,830000,300000,1,1,1,4,12.8,244.0,12.0,2.4,7.0
4726,443,2015,650000,94000,1,1,1,2,24.5,148.0,8.6,2.0,7.0
4727,1812,2015,780000,129000,1,1,1,4,21.43,1364.0,87.2,25.0,5.0
4728,667,2010,180000,55000,3,1,1,2,1.81,186.0,68.5,0.4,5.0
4729,190,2019,869999,40000,1,1,1,0,23.0,148.0,8.6,25.0,5.0
4730,1669,2011,275000,50000,1,1,1,0,21.12,1248.0,88.8,2.0,5.0
4731,679,2017,630000,25000,3,1,1,2,18.6,117.0,81.83,114.7,5.0
4732,1818,2008,150000,60000,3,1,1,2,13.4,174.0,125.0,16.1,5.0
4733,1033,2016,315000,25000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
4734,1633,2011,189000,70000,1,1,1,2,23.57,136.0,7.0,14.0,5.0
4735,1249,2014,580000,120000,1,1,1,0,23.4,1248.0,74.0,1.0,5.0
4736,1310,2018,825000,35000,1,1,1,0,24.3,1248.0,88.5,2.0,5.0
4737,1730,2016,650000,60000,1,1,1,2,14.1,217.0,148.0,32.0,7.0
4738,363,2004,50000,62000,3,1,1,2,13.0,1343.0,0.0,11.3,5.0
4739,1519,2011,200000,120000,3,1,1,2,16.25,118.0,73.0,11.0,5.0
4740,1786,2013,135000,120000,1,1,1,4,15.42,145.0,7.0,135.0,7.0
4741,701,2017,680000,80000,1,1,1,0,22.54,136.0,88.73,21.7,5.0
4742,693,2017,670000,80000,1,1,1,0,22.54,136.0,88.73,21.7,5.0
4743,40,2010,1000000,60000,1,1,0,0,16.73,15.0,218.0,45.0,5.0
4744,1045,2010,240000,80000,3,1,1,2,2.2,8.0,67.1,0.0,5.0
4745,176,2014,555000,147279,1,1,1,2,17.0,22.0,13.1,321.0,7.0
4746,1561,2013,455000,98000,1,1,1,0,2.5,158.0,13.5,25.0,5.0
4747,1249,2018,750000,25000,1,1,1,0,28.4,1248.0,74.2,1.0,5.0
4748,1235,2016,700000,90000,1,1,0,0,26.5,1248.0,74.0,1.0,5.0
4749,1696,2016,220000,22000,3,1,0,0,21.0,624.0,37.48,51.0,4.0
4750,1608,2014,160000,120000,1,1,1,0,25.0,136.0,6.0,14.0,5.0
4751,91,2013,225000,100000,1,1,1,2,22.1,1248.0,76.0,25.0,5.0
4752,1640,2008,140000,120000,1,1,1,2,1.0,136.0,6.0,135.0,5.0
4753,1249,2014,600000,70000,1,1,1,2,23.4,1248.0,74.0,1.0,5.0
4754,973,2015,1000000,24700,1,1,1,0,16.0,217.0,14.0,33.0,7.0
4755,100,2008,65000,100000,3,1,1,4,18.0,5.0,62.0,0.3,5.0
4756,1171,2019,500000,10000,3,1,1,0,2.8,117.0,81.8,113.0,5.0
4757,973,2017,1100000,88754,1,0,1,0,16.0,217.0,14.0,33.0,7.0
4758,982,2017,1150000,43526,1,0,1,0,16.0,217.0,14.0,33.0,7.0
4759,1520,2012,320000,55885,3,0,1,0,16.25,118.0,75.0,11.0,5.0
4760,212,2019,950000,16034,1,0,1,0,21.7,148.0,8.6,215.0,5.0
4761,279,2012,250000,156040,1,0,1,0,2.0,13.0,68.0,16.0,5.0
4762,221,2004,400000,93415,1,0,1,0,13.1,24.0,141.0,33.0,7.0
4763,36,2008,1100000,122000,1,1,0,2,18.48,15.0,177.0,35.7,5.0
4764,1070,2017,600000,20000,1,1,1,0,27.3,1248.0,74.0,1.0,5.0
4765,1286,2017,509999,46000,3,1,1,0,22.0,117.0,81.8,113.0,5.0
4766,1555,2016,395000,50000,3,1,1,4,15.41,158.0,13.2,153.0,5.0
4767,1345,2018,469000,5000,3,1,1,0,21.7,8.0,67.5,0.0,5.0
4768,1032,2017,250000,42000,3,1,1,0,24.7,76.0,47.3,6.0,5.0
4769,101,2011,130000,68519,3,0,1,0,16.2,5.0,62.1,0.3,5.0
4770,188,2019,906000,30000,1,1,1,0,23.0,148.0,8.6,25.0,5.0
4771,283,2011,160000,85000,1,1,1,0,2.0,13.0,68.0,16.0,5.0
4772,1256,2012,300000,88000,3,1,1,0,17.5,128.0,85.8,114.0,5.0
4773,1024,2010,60000,100000,3,1,1,1,14.0,76.0,37.5,6.0,5.0
4774,1252,2014,400000,100000,3,1,1,2,1.1,117.0,85.8,114.0,5.0
4775,1772,2018,450000,22966,3,0,1,0,23.84,11.0,84.48,113.0,5.0
4776,790,2014,465000,80000,1,1,1,2,15.6,2523.0,62.1,15.0,7.0
4777,1280,2012,325000,80000,1,1,1,2,22.0,1248.0,74.0,1.0,5.0
4778,1058,2008,150000,70000,3,1,1,2,1.7,76.0,46.3,62.0,5.0
4779,493,2014,250000,2350,3,1,1,0,21.1,814.0,55.2,74.5,5.0
4780,1058,2011,175000,50000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
4781,1058,2010,175000,58000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
4782,377,2006,150000,80000,3,1,1,2,16.0,147.0,1.0,13.5,5.0
4783,813,2018,797000,60000,1,1,1,0,16.5,143.0,7.0,15.0,7.0
4784,508,2019,800000,35000,3,1,1,0,18.6,117.0,81.86,117.0,5.0
4785,790,2019,750000,59872,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
4786,897,2011,400000,140000,1,1,1,2,13.5,217.0,115.0,277.5,5.0
4787,1055,2012,160000,110000,3,1,1,0,1.7,76.0,46.3,62.0,5.0
4788,791,2016,700000,91182,1,1,1,0,15.6,2523.0,62.1,15.0,7.0
4789,1058,2010,160000,60000,3,1,1,4,1.7,76.0,46.3,62.0,5.0
4790,723,2012,400000,100000,1,1,1,0,21.27,136.0,88.76,21.6,5.0
4791,1832,2013,451000,120000,1,1,1,0,23.5,1364.0,67.6,17.0,5.0
4792,1022,2002,40000,80000,3,1,1,0,16.1,76.0,37.0,5.0,4.0
4793,1669,2012,300000,70000,1,1,1,4,21.12,1248.0,88.8,2.0,5.0
4794,1100,2017,421000,59500,3,1,1,2,23.1,8.0,67.4,0.0,5.0
4795,1318,2016,950000,45000,1,1,1,0,24.3,1248.0,88.5,2.0,5.0
4796,688,2011,395000,75500,1,1,1,2,23.0,136.0,0.0,22.4,5.0
4797,1318,2016,950000,46000,1,1,1,2,24.3,1248.0,88.5,2.0,5.0
4798,1033,2013,270000,60000,3,1,1,0,22.74,76.0,47.3,6.0,5.0
4799,685,2009,360000,60000,3,1,0,2,15.0,136.0,1.0,13.0,5.0
4800,1276,2008,235000,152500,1,1,1,0,17.8,1248.0,75.0,1.0,5.0
