,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
883,33,1.0,0.0,117,0.0,9,3,0.0,1,1238,1,0.0,60,3,1,0.0,4,0.0,2781,6311,0,1.0,1.0,13,3,2,80,1,15,5,3,14,10,4,10
884,40,1.0,0.0,107,0.0,10,3,0.0,1,1239,2,1.0,84,2,2,0.0,2,1.0,6852,11591,7,1.0,1.0,12,3,2,80,1,7,2,4,5,1,1,3
885,25,1.0,0.0,1356,0.0,10,4,0.0,1,1240,3,0.0,57,3,2,0.0,4,0.0,4950,20623,0,1.0,1.0,14,3,2,80,0,5,4,3,4,3,1,1
886,30,1.0,0.0,1465,0.0,1,3,0.0,1,1241,4,0.0,63,3,1,0.0,2,0.0,3579,9369,0,1.0,0.0,21,4,1,80,1,12,2,3,11,9,5,7
887,42,1.0,0.0,458,0.0,26,5,0.0,1,1242,1,1.0,60,3,3,0.0,1,0.0,13191,23281,3,1.0,0.0,17,3,3,80,0,20,6,3,1,0,0,0
888,35,1.0,1.0,1212,0.0,8,2,0.0,1,1243,3,1.0,78,2,3,0.0,4,0.0,10377,13755,4,1.0,0.0,11,3,2,80,1,16,6,2,13,2,4,12
889,27,1.0,0.0,1103,0.0,14,3,0.0,1,1244,1,0.0,42,3,1,0.0,1,0.0,2235,14377,1,1.0,0.0,14,3,4,80,2,9,3,2,9,7,6,8
890,54,1.0,0.0,966,0.0,1,4,0.0,1,1245,4,1.0,53,3,3,0.0,3,1.0,10502,9659,7,1.0,1.0,17,3,1,80,1,33,2,1,5,4,1,4
891,44,1.0,0.0,1117,0.0,2,1,0.0,1,1246,1,1.0,72,4,1,0.0,4,0.0,2011,19982,1,1.0,1.0,13,3,4,80,1,10,5,3,10,5,7,7
892,19,0.0,1.0,504,0.0,10,3,0.0,1,1248,1,1.0,96,2,1,0.0,2,0.0,1859,6148,1,1.0,0.0,25,4,2,80,0,1,2,4,1,1,0,0
893,29,1.0,0.0,1010,0.0,1,3,0.0,1,1249,1,1.0,97,3,1,0.0,4,1.0,3760,5598,1,1.0,1.0,15,3,1,80,3,3,5,3,3,2,1,2
894,54,1.0,0.0,685,0.0,3,3,0.0,1,1250,4,0.0,85,3,4,0.0,4,0.0,17779,23474,3,1.0,1.0,14,3,1,80,0,36,2,3,10,9,0,9
895,31,1.0,0.0,1332,0.0,11,2,0.0,1,1251,3,0.0,80,3,2,1.0,1,0.0,6833,17089,1,1.0,0.0,12,3,4,80,0,6,2,2,6,5,0,1
896,31,1.0,0.0,1062,0.0,24,3,0.0,1,1252,3,1.0,96,2,2,1.0,1,0.0,6812,17198,1,1.0,1.0,19,3,2,80,0,10,2,3,10,9,1,8
897,59,1.0,0.0,326,0.0,3,3,0.0,1,1254,3,1.0,48,2,2,0.0,4,0.0,5171,16490,5,1.0,1.0,17,3,4,80,0,13,2,3,6,1,0,5
898,43,1.0,0.0,920,0.0,3,3,0.0,1,1255,3,0.0,96,1,5,0.0,4,0.0,19740,18625,3,1.0,1.0,14,3,2,80,1,25,2,3,8,7,0,7
899,49,1.0,0.0,1098,0.0,4,2,0.0,1,1256,1,0.0,85,2,5,0.0,3,0.0,18711,12124,2,1.0,1.0,13,3,3,80,1,23,2,4,1,0,0,0
900,36,1.0,0.0,469,0.0,3,3,0.0,1,1257,3,0.0,46,3,1,0.0,2,0.0,3692,9256,1,1.0,1.0,12,3,3,80,0,12,2,2,11,10,0,7
901,48,1.0,0.0,969,0.0,2,2,0.0,1,1258,4,0.0,76,4,1,0.0,2,0.0,2559,16620,5,1.0,1.0,11,3,3,80,0,7,4,2,1,0,0,0
902,27,1.0,0.0,1167,0.0,4,2,0.0,1,1259,1,0.0,76,3,1,0.0,3,1.0,2517,3208,1,1.0,1.0,11,3,2,80,3,5,2,3,5,3,0,3
903,29,1.0,0.0,1329,0.0,7,3,0.0,1,1260,3,0.0,82,3,2,1.0,4,1.0,6623,4204,1,1.0,0.0,11,3,2,80,2,6,2,3,6,0,1,0
904,48,1.0,0.0,715,0.0,1,3,0.0,1,1263,4,0.0,76,2,5,0.0,4,0.0,18265,8733,6,1.0,1.0,12,3,3,80,0,25,3,4,1,0,0,0
905,29,1.0,0.0,694,0.0,1,3,0.0,1,1264,4,1.0,87,2,4,0.0,4,1.0,16124,3423,3,1.0,1.0,14,3,2,80,2,9,2,2,7,7,1,7
906,34,1.0,0.0,1320,0.0,20,3,0.0,1,1265,3,1.0,89,4,1,0.0,3,0.0,2585,21643,0,1.0,1.0,17,3,4,80,0,2,5,2,1,0,0,0
907,44,1.0,0.0,1099,0.0,5,3,0.0,1,1267,2,0.0,88,3,5,0.0,2,0.0,18213,8751,7,1.0,1.0,11,3,3,80,1,26,5,3,22,9,3,10
908,33,1.0,0.0,536,0.0,10,5,0.0,1,1268,4,0.0,82,4,3,0.0,3,1.0,8380,21708,0,1.0,0.0,14,3,4,80,2,10,3,3,9,8,0,8
909,19,1.0,0.0,265,0.0,25,3,0.0,1,1269,2,1.0,57,4,1,0.0,4,0.0,2994,21221,1,1.0,0.0,12,3,4,80,0,1,2,3,1,0,0,1
910,23,1.0,0.0,373,0.0,1,2,0.0,1,1270,4,0.0,47,3,1,0.0,3,0.0,1223,16901,1,1.0,1.0,22,4,4,80,1,1,2,3,1,0,0,1
911,25,0.0,0.0,599,0.0,24,1,0.0,1,1273,3,0.0,73,1,1,0.0,4,0.0,1118,8040,1,1.0,0.0,14,3,4,80,0,1,4,3,1,0,1,0
912,26,1.0,0.0,583,0.0,4,2,0.0,1,1275,3,0.0,53,3,1,0.0,4,0.0,2875,9973,1,1.0,0.0,20,4,2,80,0,8,2,2,8,5,2,2
913,45,0.0,0.0,1449,0.0,2,3,0.0,1,1277,1,1.0,94,1,5,0.0,2,0.0,18824,2493,2,1.0,0.0,16,3,1,80,0,26,2,3,24,10,1,11
914,55,1.0,1.0,177,0.0,8,1,0.0,1,1278,4,0.0,37,2,4,1.0,2,1.0,13577,25592,1,1.0,0.0,15,3,4,80,1,34,3,3,33,9,15,0
915,21,0.0,0.0,251,0.0,10,2,0.0,1,1279,1,1.0,45,2,1,0.0,3,0.0,2625,25308,1,1.0,1.0,20,4,3,80,0,2,2,1,2,2,2,2
916,46,1.0,0.0,168,0.0,4,2,0.0,1,1280,4,1.0,33,2,5,0.0,2,0.0,18789,9946,2,1.0,1.0,14,3,3,80,1,26,2,3,11,4,0,8
917,34,1.0,0.0,131,0.0,2,3,0.0,1,1281,3,1.0,86,3,2,0.0,1,0.0,4538,6039,0,1.0,0.0,12,3,4,80,0,4,3,3,3,2,0,2
918,51,1.0,0.0,237,0.0,9,3,0.0,1,1282,4,0.0,83,3,5,0.0,2,1.0,19847,19196,4,1.0,0.0,24,4,1,80,1,31,5,2,29,10,11,10
919,59,1.0,0.0,1429,0.0,18,4,0.0,1,1283,4,0.0,67,3,3,0.0,4,0.0,10512,20002,6,1.0,1.0,12,3,4,80,0,25,6,2,9,7,5,4
920,34,1.0,0.0,135,0.0,19,3,0.0,1,1285,3,1.0,46,3,2,0.0,2,1.0,4444,22534,4,1.0,1.0,13,3,3,80,2,15,2,4,11,8,5,10
921,28,1.0,0.0,791,0.0,1,4,0.0,1,1286,4,0.0,44,3,1,0.0,3,0.0,2154,6842,0,1.0,0.0,11,3,3,80,0,5,2,2,4,2,0,2
922,44,1.0,0.0,1199,0.0,4,2,0.0,1,1288,3,0.0,92,4,5,0.0,1,1.0,19190,17477,1,1.0,1.0,14,3,4,80,2,26,4,2,25,9,14,13
923,34,1.0,0.0,648,1.0,11,3,0.0,1,1289,3,0.0,56,2,2,0.0,2,0.0,4490,21833,4,1.0,1.0,11,3,4,80,2,14,5,4,10,9,1,8
924,35,1.0,0.0,735,0.0,6,1,0.0,1,1291,3,0.0,66,3,1,0.0,3,0.0,3506,6020,0,1.0,0.0,14,3,4,80,0,4,3,3,3,2,2,2
925,42,1.0,0.0,603,0.0,7,4,0.0,1,1292,2,1.0,78,4,2,0.0,2,0.0,2372,5628,6,1.0,0.0,16,3,4,80,0,18,2,3,1,0,0,0
926,43,1.0,0.0,531,0.0,4,4,0.0,1,1293,4,1.0,56,2,3,0.0,4,0.0,10231,20364,3,1.0,1.0,14,3,4,80,0,23,3,4,21,7,15,17
927,36,1.0,0.0,429,0.0,2,4,0.0,1,1294,3,1.0,53,3,2,0.0,2,0.0,5410,2323,9,1.0,0.0,11,3,4,80,0,18,2,3,16,14,5,12
928,44,0.0,0.0,621,0.0,15,3,0.0,1,1295,1,1.0,73,3,3,1.0,4,0.0,7978,14075,1,1.0,1.0,11,3,4,80,1,10,2,3,10,7,0,5
929,28,1.0,0.0,193,0.0,2,3,0.0,1,1296,4,0.0,52,2,1,0.0,4,0.0,3867,14222,1,1.0,0.0,12,3,2,80,1,2,2,3,2,2,2,2
930,51,1.0,0.0,968,0.0,6,2,0.0,1,1297,2,1.0,40,2,1,0.0,3,0.0,2838,4257,0,1.0,1.0,14,3,2,80,0,8,6,2,7,0,7,7
931,30,1.0,1.0,879,0.0,9,2,0.0,1,1298,3,1.0,72,3,2,0.0,3,0.0,4695,12858,7,1.0,0.0,18,3,3,80,0,10,3,3,8,4,1,7
932,29,0.0,0.0,806,0.0,7,3,0.0,1,1299,2,1.0,39,3,1,0.0,3,1.0,3339,17285,3,1.0,0.0,13,3,1,80,2,10,2,3,7,7,7,7
933,28,1.0,0.0,640,0.0,1,3,0.0,1,1301,4,0.0,84,3,1,0.0,1,0.0,2080,4732,2,1.0,1.0,11,3,2,80,0,5,2,2,3,2,1,2
934,25,1.0,0.0,266,0.0,1,3,0.0,1,1303,4,1.0,40,3,1,0.0,2,0.0,2096,18830,1,1.0,1.0,18,3,4,80,0,2,3,2,2,2,2,1
935,32,1.0,0.0,604,0.0,8,3,0.0,1,1304,3,0.0,56,4,2,0.0,4,0.0,6209,11693,1,1.0,1.0,15,3,3,80,2,10,4,4,10,7,0,8
936,45,1.0,0.0,364,0.0,25,3,0.0,1,1306,2,1.0,83,3,5,0.0,2,0.0,18061,13035,3,1.0,1.0,22,4,3,80,0,22,4,3,0,0,0,0
937,39,1.0,0.0,412,0.0,13,4,0.0,1,1307,3,1.0,94,2,4,0.0,2,1.0,17123,17334,6,1.0,0.0,13,3,4,80,2,21,4,3,19,9,15,2
938,58,1.0,0.0,848,0.0,23,4,0.0,1,1308,1,0.0,88,3,1,0.0,3,1.0,2372,26076,1,1.0,1.0,12,3,4,80,2,2,3,3,2,2,2,2
939,32,0.0,0.0,1089,0.0,7,2,0.0,1,1309,4,0.0,79,3,2,0.0,3,0.0,4883,22845,1,1.0,1.0,18,3,1,80,1,10,3,3,10,4,1,1
940,39,0.0,0.0,360,0.0,23,3,0.0,1,1310,3,0.0,93,3,1,0.0,1,0.0,3904,22154,0,1.0,1.0,13,3,1,80,0,6,2,3,5,2,0,3
941,30,1.0,0.0,1138,0.0,6,3,0.0,1,1311,1,1.0,48,2,2,0.0,4,0.0,4627,23631,0,1.0,1.0,12,3,1,80,1,10,6,3,9,2,6,7
942,36,1.0,0.0,325,0.0,10,4,0.0,1,1312,4,1.0,63,3,3,1.0,3,0.0,7094,5747,3,1.0,1.0,12,3,1,80,0,10,0,3,7,7,1,7
943,46,1.0,0.0,991,1.0,1,2,0.0,1,1314,4,1.0,44,3,1,0.0,1,0.0,3423,22957,6,1.0,1.0,12,3,3,80,0,10,3,4,7,6,5,7
944,28,1.0,1.0,1476,0.0,1,3,0.0,1,1315,3,1.0,55,1,2,0.0,4,0.0,6674,16392,0,1.0,1.0,11,3,1,80,3,10,6,3,9,8,7,5
945,50,1.0,0.0,1322,0.0,28,3,0.0,1,1317,4,1.0,43,3,4,0.0,1,0.0,16880,22422,4,1.0,0.0,11,3,2,80,0,25,2,3,3,2,1,2
946,40,0.0,0.0,299,0.0,25,4,0.0,1,1318,4,0.0,57,2,3,0.0,2,0.0,9094,17235,2,1.0,0.0,12,3,3,80,0,9,2,3,5,4,1,0
947,52,0.0,0.0,1030,0.0,5,3,0.0,1,1319,2,0.0,64,3,3,0.0,2,0.0,8446,21534,9,1.0,0.0,19,3,3,80,0,10,2,2,8,7,7,7
948,30,1.0,0.0,634,0.0,17,4,0.0,1,1321,2,1.0,95,3,3,0.0,1,0.0,11916,25927,1,1.0,0.0,23,4,4,80,2,9,2,3,9,1,0,8
949,39,1.0,0.0,524,0.0,18,2,0.0,1,1322,1,0.0,32,3,2,0.0,3,0.0,4534,13352,0,1.0,1.0,11,3,1,80,0,9,6,3,8,7,1,7
950,31,1.0,1.0,587,0.0,2,4,0.0,1,1324,4,1.0,57,3,3,0.0,3,1.0,9852,8935,1,1.0,0.0,19,3,1,80,1,10,5,2,10,8,9,6
951,41,1.0,1.0,256,0.0,10,2,0.0,1,1329,3,0.0,40,1,2,0.0,2,0.0,6151,22074,1,1.0,1.0,13,3,1,80,0,19,4,3,19,2,11,9
952,31,0.0,0.0,1060,0.0,1,3,0.0,1,1331,4,1.0,54,3,1,0.0,2,0.0,2302,8319,1,1.0,0.0,11,3,1,80,0,3,2,4,3,2,2,2
953,44,0.0,0.0,935,0.0,3,3,0.0,1,1333,1,0.0,89,3,1,0.0,1,0.0,2362,14669,4,1.0,1.0,12,3,3,80,0,10,4,4,3,2,1,2
954,42,1.0,1.0,495,0.0,2,1,0.0,1,1334,3,0.0,37,3,4,0.0,3,0.0,17861,26582,0,1.0,0.0,13,3,4,80,0,21,3,2,20,8,2,10
955,55,1.0,0.0,282,0.0,2,2,0.0,1,1336,4,1.0,58,1,5,0.0,3,0.0,19187,6992,4,1.0,1.0,14,3,4,80,1,23,5,3,19,9,9,11
956,56,1.0,0.0,206,1.0,8,4,0.0,1,1338,4,0.0,99,3,5,0.0,2,0.0,19717,4022,6,1.0,1.0,14,3,1,80,0,36,4,3,7,3,7,7
957,40,1.0,1.0,458,0.0,16,2,0.0,1,1340,3,0.0,74,3,1,0.0,3,1.0,3544,8532,9,1.0,1.0,16,3,2,80,1,6,0,3,4,2,0,0
958,34,1.0,0.0,943,0.0,9,3,0.0,1,1344,4,0.0,86,3,3,1.0,4,1.0,8500,5494,0,1.0,1.0,11,3,4,80,1,10,0,2,9,7,1,6
959,40,1.0,0.0,523,0.0,2,3,0.0,1,1346,3,0.0,98,3,2,0.0,4,0.0,4661,22455,1,1.0,1.0,13,3,3,80,0,9,4,3,9,8,8,8
960,41,1.0,0.0,1018,0.0,1,3,0.0,1,1349,3,1.0,66,3,2,0.0,1,1.0,4103,4297,0,1.0,1.0,17,3,4,80,1,10,2,3,9,3,1,7
961,35,1.0,0.0,482,0.0,4,4,0.0,1,1350,3,0.0,87,3,2,0.0,3,0.0,4249,2690,1,1.0,0.0,11,3,2,80,0,9,3,3,9,6,1,1
962,51,1.0,0.0,770,1.0,5,3,0.0,1,1352,3,0.0,84,3,4,0.0,2,1.0,14026,17588,1,1.0,0.0,11,3,2,80,1,33,2,3,33,9,0,10
963,38,1.0,0.0,1009,0.0,2,2,0.0,1,1355,2,1.0,31,3,2,0.0,1,1.0,6893,19461,3,1.0,1.0,15,3,4,80,1,11,3,3,7,7,1,7
964,34,1.0,0.0,507,0.0,15,2,0.0,1,1356,3,1.0,66,3,2,0.0,1,0.0,6125,23553,1,1.0,1.0,12,3,4,80,0,10,6,4,10,8,9,6
965,25,1.0,0.0,882,0.0,19,1,0.0,1,1358,4,0.0,67,3,1,0.0,4,0.0,3669,9075,3,1.0,1.0,11,3,3,80,3,7,6,2,3,2,1,2
966,58,0.0,0.0,601,0.0,7,4,0.0,1,1360,3,1.0,53,2,3,0.0,1,0.0,10008,12023,7,1.0,0.0,14,3,4,80,0,31,0,2,10,9,5,9
967,40,1.0,0.0,329,0.0,1,4,0.0,1,1361,2,0.0,88,3,1,0.0,2,0.0,2387,6762,3,1.0,1.0,22,4,3,80,1,7,3,3,4,2,0,3
968,36,1.0,0.0,607,0.0,7,3,0.0,1,1362,1,1.0,83,4,2,0.0,1,0.0,4639,2261,2,1.0,1.0,16,3,4,80,1,17,2,2,15,7,6,13
969,48,1.0,0.0,855,0.0,4,3,0.0,1,1363,4,0.0,54,3,3,0.0,4,0.0,7898,18706,1,1.0,1.0,11,3,3,80,0,11,2,3,10,9,0,8
970,27,1.0,0.0,1291,0.0,11,3,0.0,1,1364,3,1.0,98,4,1,0.0,4,0.0,2534,6527,8,1.0,1.0,14,3,2,80,1,5,4,3,1,0,0,0
971,51,1.0,0.0,1405,0.0,11,2,0.0,1,1367,4,1.0,82,2,4,0.0,2,0.0,13142,24439,3,1.0,1.0,16,3,2,80,0,29,1,2,5,2,0,3
972,18,1.0,1.0,1124,0.0,1,3,0.0,1,1368,4,1.0,97,3,1,0.0,4,0.0,1611,19305,1,1.0,1.0,15,3,3,80,0,0,5,4,0,0,0,0
973,35,1.0,0.0,817,0.0,1,3,0.0,1,1369,4,1.0,60,2,2,0.0,4,0.0,5363,10846,0,1.0,1.0,12,3,2,80,1,10,0,3,9,7,0,0
974,27,1.0,0.0,793,0.0,2,1,0.0,1,1371,4,0.0,43,1,2,0.0,4,0.0,5071,20392,3,1.0,1.0,20,4,2,80,0,8,3,3,6,2,0,0
975,55,0.0,0.0,267,0.0,13,4,0.0,1,1372,1,0.0,85,4,4,0.0,3,0.0,13695,9277,6,1.0,0.0,17,3,3,80,0,24,2,2,19,7,3,8
976,56,1.0,0.0,1369,0.0,23,3,0.0,1,1373,4,0.0,68,3,4,0.0,2,0.0,13402,18235,4,1.0,0.0,12,3,1,80,1,33,0,3,19,16,15,9
977,34,1.0,1.0,999,0.0,26,1,0.0,1,1374,1,1.0,92,2,1,0.0,3,1.0,2029,15891,1,1.0,1.0,20,4,3,80,3,5,2,3,5,4,0,0
978,40,1.0,0.0,1202,0.0,2,1,0.0,1,1375,2,1.0,89,4,2,1.0,3,1.0,6377,13888,5,1.0,1.0,20,4,2,80,3,15,0,3,12,11,11,8
979,34,1.0,0.0,285,0.0,29,3,0.0,1,1377,2,0.0,86,3,2,0.0,3,0.0,5429,17491,4,1.0,1.0,13,3,1,80,2,10,1,3,8,7,7,7
980,31,0.0,0.0,703,0.0,2,3,0.0,1,1379,3,1.0,90,2,1,0.0,4,0.0,2785,11882,7,1.0,1.0,14,3,3,80,0,3,3,4,1,0,0,0
981,35,0.0,0.0,662,0.0,18,4,0.0,1,1380,4,1.0,67,3,2,0.0,3,0.0,4614,23288,0,1.0,0.0,18,3,3,80,1,5,0,2,4,2,3,2
982,38,1.0,0.0,693,0.0,7,3,0.0,1,1382,4,0.0,57,4,1,0.0,3,1.0,2610,15748,1,1.0,1.0,11,3,4,80,3,4,2,3,4,2,0,3
983,34,1.0,0.0,404,0.0,2,4,0.0,1,1383,3,1.0,98,3,2,1.0,4,0.0,6687,6163,1,1.0,1.0,11,3,4,80,0,14,2,4,14,11,4,11
984,28,1.0,0.0,736,0.0,26,3,0.0,1,1387,3,0.0,48,2,2,0.0,1,0.0,4724,24232,1,1.0,1.0,11,3,3,80,1,5,0,3,5,3,0,4
985,31,0.0,0.0,330,0.0,22,4,0.0,1,1389,4,0.0,98,3,2,0.0,3,0.0,6179,21057,1,1.0,0.0,15,3,4,80,2,10,3,2,10,2,6,7
986,39,1.0,0.0,1498,0.0,21,4,0.0,1,1390,1,0.0,44,2,2,0.0,4,0.0,6120,3567,3,1.0,0.0,12,3,4,80,2,8,2,4,5,4,1,4
987,51,1.0,0.0,541,0.0,2,3,0.0,1,1391,2,0.0,52,3,3,0.0,2,0.0,10596,15395,2,1.0,1.0,11,3,2,80,0,14,5,3,4,2,3,2
988,41,1.0,0.0,1200,0.0,22,3,0.0,1,1392,4,1.0,75,3,2,0.0,4,1.0,5467,13953,3,1.0,0.0,14,3,1,80,2,12,4,2,6,2,3,3
989,37,1.0,0.0,1439,0.0,4,1,0.0,1,1394,3,0.0,54,3,1,0.0,3,0.0,2996,5182,7,1.0,0.0,15,3,4,80,0,8,2,3,6,4,1,3
990,33,1.0,0.0,1111,0.0,5,1,0.0,1,1395,2,0.0,61,3,2,0.0,4,0.0,9998,19293,6,1.0,1.0,13,3,1,80,0,8,2,4,5,4,1,2
991,32,1.0,0.0,499,0.0,2,1,0.0,1,1396,3,0.0,36,3,2,0.0,2,0.0,4078,20497,0,1.0,0.0,13,3,1,80,3,4,3,2,3,2,1,2
992,39,1.0,1.0,1485,0.0,25,2,0.0,1,1397,3,0.0,71,3,3,1.0,3,0.0,10920,3449,3,1.0,1.0,21,4,2,80,1,13,2,3,6,4,0,5
993,25,1.0,0.0,1372,0.0,18,1,0.0,1,1399,1,0.0,93,4,2,0.0,3,0.0,6232,12477,2,1.0,1.0,11,3,2,80,0,6,3,2,3,2,1,2
994,52,1.0,0.0,322,0.0,28,2,0.0,1,1401,4,1.0,59,4,4,0.0,3,0.0,13247,9731,2,1.0,0.0,11,3,2,80,1,24,3,2,5,3,0,2
995,43,1.0,0.0,930,0.0,6,3,0.0,1,1402,1,1.0,73,2,2,0.0,3,0.0,4081,20003,1,1.0,0.0,14,3,1,80,0,20,3,1,20,7,1,8
996,27,1.0,0.0,205,0.0,10,3,0.0,1,1403,4,1.0,98,2,2,0.0,4,0.0,5769,7100,1,1.0,0.0,11,3,4,80,0,6,3,3,6,2,4,4
997,27,0.0,0.0,135,0.0,17,4,0.0,1,1405,4,1.0,51,3,1,0.0,3,0.0,2394,25681,1,1.0,0.0,13,3,4,80,0,8,2,3,8,2,7,7
998,26,1.0,0.0,683,0.0,2,1,0.0,1,1407,1,0.0,36,2,1,0.0,4,0.0,3904,4050,0,1.0,1.0,12,3,4,80,0,5,2,3,4,3,1,1
999,42,1.0,0.0,1147,1.0,10,3,1.0,1,1408,3,1.0,31,3,4,0.0,1,0.0,16799,16616,0,1.0,1.0,14,3,3,80,1,21,5,3,20,7,0,9
1000,52,1.0,0.0,258,0.0,8,4,0.0,1,1409,3,1.0,54,3,1,0.0,1,0.0,2950,17363,9,1.0,1.0,13,3,3,80,0,12,2,1,5,4,0,4
1001,37,1.0,0.0,1462,0.0,11,3,0.0,1,1411,1,1.0,94,3,1,0.0,3,0.0,3629,19106,4,1.0,1.0,18,3,1,80,0,8,6,3,3,2,0,2
1002,35,1.0,0.0,200,0.0,18,2,0.0,1,1412,3,0.0,60,3,3,0.0,4,0.0,9362,19944,2,1.0,1.0,11,3,3,80,0,10,2,3,2,2,2,2
1003,25,1.0,0.0,949,0.0,1,3,0.0,1,1415,1,0.0,81,3,1,0.0,4,0.0,3229,4910,4,1.0,1.0,11,3,2,80,1,7,2,2,3,2,0,2
1004,26,1.0,0.0,652,0.0,7,3,0.0,1,1417,3,0.0,100,4,1,0.0,1,0.0,3578,23577,0,1.0,1.0,12,3,4,80,0,8,2,3,7,7,0,7
1005,29,1.0,0.0,332,1.0,17,3,0.0,1,1419,2,0.0,51,2,3,0.0,1,0.0,7988,9769,1,1.0,1.0,13,3,1,80,0,10,3,2,10,9,0,9
1006,49,0.0,0.0,1475,0.0,28,2,0.0,1,1420,1,0.0,97,2,2,0.0,1,0.0,4284,22710,3,1.0,1.0,20,4,1,80,0,20,2,3,4,3,1,3
1007,29,0.0,0.0,337,0.0,14,1,0.0,1,1421,3,1.0,84,3,3,1.0,4,0.0,7553,22930,0,1.0,0.0,12,3,1,80,0,9,1,3,8,7,7,7
1008,54,1.0,0.0,971,0.0,1,3,0.0,1,1422,4,1.0,54,3,4,0.0,4,0.0,17328,5652,6,1.0,1.0,19,3,4,80,0,29,3,2,20,7,12,7
1009,58,1.0,0.0,1055,0.0,1,3,0.0,1,1423,4,1.0,76,3,5,0.0,1,0.0,19701,22456,3,1.0,0.0,21,4,3,80,1,32,3,3,9,8,1,5
1010,55,1.0,0.0,1136,0.0,1,4,0.0,1,1424,2,0.0,81,4,4,0.0,4,1.0,14732,12414,2,1.0,1.0,13,3,4,80,2,31,4,4,7,7,0,0
1011,36,1.0,0.0,1174,0.0,3,4,0.0,1,1425,1,1.0,99,3,2,0.0,2,0.0,9278,20763,3,1.0,0.0,16,3,4,80,0,15,3,3,5,4,0,1
1012,31,0.0,0.0,667,0.0,1,4,0.0,1,1427,2,1.0,50,1,1,0.0,3,0.0,1359,16154,1,1.0,1.0,12,3,2,80,0,1,3,3,1,0,0,0
1013,30,1.0,0.0,855,0.0,7,4,0.0,1,1428,4,1.0,73,3,2,0.0,1,1.0,4779,12761,7,1.0,1.0,14,3,2,80,2,8,3,3,3,2,0,2
1014,31,1.0,0.0,182,0.0,8,5,0.0,1,1430,1,1.0,93,3,4,0.0,2,0.0,16422,8847,3,1.0,1.0,11,3,3,80,0,9,3,4,3,2,1,0
1015,34,1.0,0.0,560,0.0,1,4,0.0,1,1431,4,0.0,91,3,1,0.0,1,1.0,2996,20284,5,1.0,1.0,14,3,3,80,2,10,2,3,4,3,1,3
1016,31,0.0,0.0,202,0.0,8,3,0.0,1,1433,1,1.0,34,2,1,0.0,2,0.0,1261,22262,1,1.0,1.0,12,3,3,80,0,1,3,4,1,0,0,0
1017,27,1.0,0.0,1377,0.0,11,1,0.0,1,1434,2,0.0,91,3,1,0.0,1,0.0,2099,7679,0,1.0,1.0,14,3,2,80,0,6,3,4,5,0,1,4
1018,36,1.0,0.0,172,0.0,4,4,0.0,1,1435,1,0.0,37,2,2,0.0,4,0.0,5810,22604,1,1.0,1.0,16,3,3,80,0,10,2,2,10,4,1,8
1019,36,1.0,0.0,329,0.0,16,4,0.0,1,1436,3,1.0,98,2,2,0.0,1,0.0,5647,13494,4,1.0,1.0,13,3,1,80,2,11,3,2,3,2,0,2
1020,47,1.0,0.0,465,0.0,1,3,0.0,1,1438,1,0.0,74,3,1,0.0,4,0.0,3420,10205,7,1.0,1.0,12,3,3,80,1,17,2,2,6,5,1,2
1021,25,0.0,0.0,383,0.0,9,2,0.0,1,1439,1,0.0,68,2,1,0.0,1,0.0,4400,15182,3,1.0,1.0,12,3,1,80,0,6,2,3,3,2,2,2
1022,37,1.0,1.0,1413,0.0,5,2,0.0,1,1440,3,0.0,84,4,1,0.0,3,0.0,3500,25470,0,1.0,1.0,14,3,1,80,0,7,2,1,6,5,1,3
1023,56,1.0,0.0,1255,0.0,1,2,0.0,1,1441,1,1.0,90,3,1,0.0,1,0.0,2066,10494,2,1.0,1.0,22,4,4,80,1,5,3,4,3,2,1,0
1024,47,1.0,0.0,359,0.0,2,4,0.0,1,1443,1,1.0,82,3,4,0.0,3,0.0,17169,26703,3,1.0,1.0,19,3,2,80,2,26,2,4,20,17,5,6
1025,24,1.0,0.0,1476,0.0,4,1,0.0,1,1445,4,1.0,42,3,2,0.0,3,0.0,4162,15211,1,1.0,0.0,12,3,3,80,2,5,3,3,5,4,0,3
1026,32,1.0,0.0,601,0.0,7,5,0.0,1,1446,4,0.0,97,3,2,0.0,4,0.0,9204,23343,4,1.0,1.0,12,3,3,80,1,7,3,2,4,3,0,3
1027,34,1.0,0.0,401,0.0,1,3,0.0,1,1447,4,1.0,86,2,1,0.0,2,0.0,3294,3708,5,1.0,1.0,17,3,1,80,1,7,2,2,5,4,0,2
1028,41,1.0,0.0,1283,0.0,5,5,0.0,1,1448,2,0.0,90,4,1,0.0,3,0.0,2127,5561,2,1.0,0.0,12,3,1,80,0,7,5,2,4,2,0,3
